session	run	stimActFirst	block	stimActBlock	trialNumber	stimOnset	yellowOnLeftSide	leftCanBePushed                	winAmtLeft	winAmtRight	winAmtYellow	winAmtBlue	winAmtPushable	winAmtPullable	RT	actUsrResp                	invalResp	yellowChosen	leftChosen	pushed	endOfMoveTime	decFBjitOnset                	FBOnset	yellowCorrect	pushCorrect	correctChoice	wonAmount                	totalAmount	ITIOnset
01	2	Stim	Stim	2	54	644.384	1	0	58	42	58	42	42	58	1.399	l	0	1	1	0	646.911	646.912	649.386	1	0	1	58	1337	650.589
01	2	Stim	Stim	2	55	655.384	0	0	45	55	55	45	55	45	1.434	r	0	1	0	1	657.951	657.951	663.787	0	0	0	0	1337	664.996
01	2	Stim	Stim	2	56	671.329	1	1	51	49	51	49	51	49	2.836	l	0	1	1	1	675.301	675.301	681.723	1	1	1	51	1388	682.928
01	2	Stim	Stim	2	57	687.064	1	0	47	53	47	53	53	47	1.050	l	0	1	1	0	689.247	689.247	692.881	0	1	0	0	1388	694.087
01	2	Stim	Stim	2	58	699.755	0	0	93	7	7	93	7	93	1.429	l	0	0	1	0	702.323	702.323	706.108	1	1	0	0	1388	707.314
01	2	Stim	Stim	2	59	711.541	1	1	5	95	5	95	5	95	1.561	r	0	0	0	0	714.237	714.237	717.578	1	1	0	0	1388	718.786
01	2	Stim	Stim	2	60	725.390	1	0	23	77	23	77	77	23	nan	nan	nan	nan	nan	nan	nan	728.398	732.911	1	0	nan	0	1388	734.113
01	2	Stim	Stim	2	61	735.978	0	1	91	9	9	91	91	9	1.382	l	0	0	1	1	738.512	738.512	744.645	1	0	0	0	1388	745.851
01	2	Stim	Stim	2	62	752.628	0	0	9	91	91	9	91	9	1.296	r	0	1	0	1	755.089	755.089	762.089	1	1	1	91	1479	763.293
01	2	Stim	Stim	2	63	769.358	1	1	49	51	49	51	49	51	1.491	l	0	1	1	1	772.001	772.001	775.493	0	0	0	0	1479	776.701
01	2	Stim	Stim	2	64	783.757	0	1	74	26	26	74	74	26	1.472	l	0	0	1	1	786.380	786.381	788.705	0	1	1	74	1553	789.911
01	2	Stim	Stim	2	65	795.762	1	0	62	38	62	38	38	62	1.206	r	0	0	0	1	798.127	798.127	804.839	1	0	0	0	1553	806.046
01	2	Stim	Stim	2	66	809.585	1	1	69	31	69	31	69	31	2.024	l	0	1	1	1	812.777	812.778	815.681	1	1	1	69	1622	816.889
01	2	Stim	Stim	2	67	824.246	0	0	65	35	35	65	35	65	1.041	r	0	1	0	1	826.438	826.439	828.028	0	0	0	0	1622	829.228
01	2	Stim	Stim	2	68	834.916	0	0	14	86	86	14	86	14	0.775	r	0	1	0	1	836.855	836.856	842.103	1	1	1	86	1708	843.306
01	2	Stim	Stim	2	69	847.996	1	1	88	12	88	12	88	12	1.638	r	0	0	0	0	850.785	850.785	852.229	0	0	1	12	1720	853.431
01	2	Stim	Stim	2	70	856.302	0	0	5	95	95	5	95	5	1.902	r	0	1	0	1	859.370	859.370	864.911	1	1	1	95	1815	866.116
01	2	Stim	Stim	2	71	868.455	1	0	79	21	79	21	21	79	1.937	l	0	1	1	0	871.548	871.548	872.553	1	0	1	79	1894	873.759
01	2	Stim	Stim	2	72	879.167	1	1	12	88	12	88	12	88	1.507	r	0	0	0	0	881.820	881.820	888.679	0	0	1	88	1982	889.886
01	2	Stim	Stim	2	73	893.881	1	0	42	58	42	58	58	42	2.247	r	0	0	0	1	897.312	897.312	898.467	0	1	1	58	2040	899.675
01	2	Stim	Stim	2	74	902.708	1	0	28	72	28	72	72	28	2.179	l	0	1	1	0	906.051	906.051	908.668	0	1	0	0	2040	909.871
01	2	Stim	Stim	2	75	914.994	0	0	19	81	81	19	81	19	1.681	r	0	1	0	1	917.848	917.849	922.670	0	0	0	0	2040	923.871
01	2	Stim	Stim	2	76	928.297	0	0	33	67	67	33	67	33	1.914	l	0	0	1	0	931.366	931.367	936.760	1	1	0	0	2040	937.964
01	2	Stim	Stim	2	77	944.485	1	0	38	62	38	62	62	38	2.085	r	0	0	0	1	947.752	947.752	950.961	0	1	1	62	2102	952.164
01	2	Stim	Stim	2	78	953.591	0	0	60	40	40	60	40	60	1.115	l	0	0	1	0	955.876	955.876	962.147	1	1	0	0	2102	963.347
01	2	Stim	Stim	2	79	969.560	0	0	55	45	45	55	45	55	1.551	l	0	0	1	0	972.303	972.303	977.262	0	0	1	55	2157	978.470
01	2	Stim	Stim	2	80	985.423	0	1	86	14	14	86	86	14	1.774	l	0	0	1	1	988.385	988.385	992.320	1	0	0	0	2157	993.522
01	2	Stim	Stim	2	81	996.760	1	0	53	47	53	47	47	53	1.891	r	0	0	0	1	999.845	999.845	1001.727	1	0	0	0	2157	1002.936
01	2	Stim	Stim	2	82	1004.944	0	0	16	84	84	16	84	16	1.250	r	0	1	0	1	1007.382	1007.382	1010.435	0	0	0	0	2157	1011.644
01	2	Stim	Stim	2	83	1014.411	0	1	79	21	21	79	79	21	1.616	l	0	0	1	1	1017.221	1017.221	1022.907	1	0	0	0	2157	1024.112
01	2	Stim	Stim	2	84	1029.443	0	1	2	98	98	2	2	98	0.931	r	0	1	0	0	1031.559	1031.559	1036.225	0	1	0	0	2157	1037.432
01	2	Stim	Stim	2	85	1041.102	1	1	33	67	33	67	33	67	1.330	r	0	0	0	0	1043.615	1043.616	1045.642	0	0	1	67	2224	1046.843


