session	run	stimActFirst	block	stimActBlock	trialNumber	stimOnset	yellowOnLeftSide	leftCanBePushed                	winAmtLeft	winAmtRight	winAmtYellow	winAmtBlue	winAmtPushable	winAmtPullable	RT	actUsrResp                	invalResp	yellowChosen	leftChosen	pushed	endOfMoveTime	decFBjitOnset                	FBOnset	yellowCorrect	pushCorrect	correctChoice	wonAmount                	totalAmount	ITIOnset
02	2	Stim	Act	1	26	291.087	1	1	26	74	26	74	26	74	1.286	r	0	0	0	0	293.429	293.429	297.064	1	1	0	0	832	298.267
02	2	Stim	Act	1	27	303.936	1	0	74	26	74	26	26	74	1.660	l	0	1	1	0	306.654	306.654	308.098	1	0	1	74	906	309.301
02	2	Stim	Act	1	28	313.613	1	1	72	28	72	28	72	28	1.313	r	0	0	0	0	315.994	315.995	321.973	0	0	1	28	934	323.175
02	2	Stim	Act	1	29	326.519	1	1	86	14	86	14	86	14	2.276	l	0	1	1	1	329.907	329.907	333.106	0	0	0	0	934	334.308
02	2	Stim	Act	1	30	336.575	0	0	12	88	88	12	88	12	2.292	r	0	1	0	1	339.929	339.929	345.323	1	1	1	88	1022	346.527
02	2	Stim	Act	1	31	351.215	0	1	58	42	42	58	58	42	1.740	l	0	0	1	1	354.036	354.036	358.406	0	1	1	58	1080	359.610
02	2	Stim	Act	1	32	361.749	1	0	98	2	98	2	2	98	2.201	l	0	1	1	0	365.017	365.018	370.556	1	0	1	98	1178	371.765
02	2	Stim	Act	1	33	378.848	1	1	28	72	28	72	28	72	1.352	r	0	0	0	0	381.269	381.269	387.689	1	1	0	0	1178	388.893
02	2	Stim	Act	1	34	390.473	0	0	31	69	69	31	69	31	1.249	r	0	1	0	1	392.804	392.805	397.027	0	0	0	0	1178	398.227
02	2	Stim	Act	1	35	400.206	1	1	91	9	91	9	91	9	2.755	l	0	1	1	1	404.041	404.041	407.531	0	0	0	0	1178	408.740
02	2	Stim	Act	1	36	414.596	1	0	51	49	51	49	49	51	1.924	l	0	1	1	0	417.595	417.595	422.406	0	1	0	0	1178	423.607
02	2	Stim	Act	1	37	425.024	1	0	81	19	81	19	19	81	1.608	l	0	1	1	0	427.711	427.711	428.862	0	1	0	0	1178	430.062
02	2	Stim	Act	1	38	432.908	1	1	65	35	65	35	65	35	1.587	l	0	1	1	1	435.573	435.573	438.186	1	1	1	65	1243	439.390
02	2	Stim	Act	1	39	441.066	0	0	62	38	38	62	38	62	1.787	r	0	1	0	1	443.952	443.952	450.664	0	0	0	0	1243	451.870
02	2	Stim	Act	1	40	459.258	1	1	23	77	23	77	23	77	1.698	r	0	0	0	0	462.031	462.031	468.156	1	1	0	0	1243	469.362
02	2	Stim	Act	1	41	476.595	1	0	40	60	40	60	60	40	1.549	r	0	0	0	1	479.241	479.241	481.997	1	0	0	0	1243	483.198
02	2	Stim	Act	1	42	490.072	1	0	12	88	12	88	88	12	1.108	r	0	0	0	1	492.272	492.273	493.572	0	1	1	88	1331	494.778
02	2	Stim	Act	1	43	501.186	0	1	86	14	14	86	86	14	1.248	l	0	0	1	1	503.541	503.541	510.399	0	1	1	86	1417	511.601
02	2	Stim	Stim	2	44	521.635	0	0	84	16	16	84	16	84	2.467	l	0	0	1	0	525.197	525.198	529.565	0	0	1	84	1501	530.766
02	2	Stim	Stim	2	45	534.583	0	1	28	72	72	28	28	72	1.573	l	0	0	1	1	537.270	537.270	543.247	1	0	0	0	1501	544.455
02	2	Stim	Stim	2	46	546.638	0	0	40	60	60	40	60	40	1.211	l	0	0	1	0	548.951	548.952	553.031	0	0	1	40	1541	554.231
02	2	Stim	Stim	2	47	556.674	0	1	23	77	77	23	23	77	1.399	l	0	0	1	1	559.182	559.182	563.406	0	1	1	23	1564	564.607
02	2	Stim	Stim	2	48	566.167	1	1	74	26	74	26	74	26	1.950	r	0	0	0	0	569.231	569.231	571.405	0	0	1	26	1590	572.608
02	2	Stim	Stim	2	49	580.092	0	1	98	2	2	98	98	2	1.637	l	0	0	1	1	582.838	582.838	587.943	1	0	0	0	1590	589.151
02	2	Stim	Stim	2	50	593.709	1	1	65	35	65	35	65	35	1.984	r	0	0	0	0	596.800	596.801	598.097	0	0	1	35	1625	599.299
02	2	Stim	Stim	2	51	601.871	0	1	7	93	93	7	7	93	nan	nan	nan	nan	nan	nan	nan	604.872	607.635	0	1	nan	0	1625	608.837
02	2	Stim	Stim	2	52	616.040	0	0	69	31	31	69	31	69	1.139	l	0	0	1	0	618.291	618.291	620.028	0	0	1	69	1694	621.233
02	2	Stim	Stim	2	53	622.910	1	1	19	81	19	81	19	81	1.462	r	0	0	0	0	625.479	625.479	632.040	1	1	0	0	1694	633.242
02	2	Stim	Stim	2	54	636.638	1	1	58	42	58	42	58	42	0.989	r	0	0	0	0	638.740	638.740	641.209	1	1	0	0	1694	642.411
02	2	Stim	Stim	2	55	647.220	0	0	45	55	55	45	55	45	nan	nan	nan	nan	nan	nan	nan	650.224	656.056	0	0	nan	0	1694	657.264
02	2	Stim	Stim	2	56	663.634	1	0	51	49	51	49	49	51	1.506	l	0	1	1	0	666.256	666.256	672.672	1	0	1	51	1745	673.877
02	2	Stim	Stim	2	57	678.017	0	0	53	47	47	53	47	53	1.337	r	0	1	0	1	680.476	680.477	684.114	0	0	0	0	1745	685.318
02	2	Stim	Stim	2	58	690.893	1	0	7	93	7	93	93	7	1.739	r	0	0	0	1	693.771	693.771	697.558	1	0	0	0	1745	698.762
02	2	Stim	Stim	2	59	703.001	0	0	95	5	5	95	5	95	2.167	r	0	1	0	1	706.225	706.225	709.569	1	1	1	5	1750	710.777
02	2	Stim	Stim	2	60	717.410	0	0	77	23	23	77	23	77	1.142	r	0	1	0	1	719.685	719.686	724.198	1	1	1	23	1773	725.400
02	2	Stim	Stim	2	61	727.228	0	1	91	9	9	91	91	9	1.826	l	0	0	1	1	730.183	730.183	736.312	1	0	0	0	1773	737.519
02	2	Stim	Stim	2	62	744.323	0	1	9	91	91	9	9	91	1.522	r	0	1	0	0	746.973	746.973	753.975	1	0	1	91	1864	755.178
02	2	Stim	Stim	2	63	761.265	1	1	49	51	49	51	49	51	1.203	l	0	1	1	1	763.611	763.612	767.106	0	0	0	0	1864	768.309
02	2	Stim	Stim	2	64	775.382	0	0	74	26	26	74	26	74	1.102	r	0	1	0	1	777.629	777.629	779.948	0	0	0	0	1864	781.156
02	2	Stim	Stim	2	65	787.003	0	1	38	62	62	38	38	62	1.537	r	0	1	0	0	789.669	789.669	796.377	1	0	1	62	1926	797.584
02	2	Stim	Stim	2	66	801.156	1	1	69	31	69	31	69	31	1.414	l	0	1	1	1	803.708	803.708	806.617	1	1	1	69	1995	807.826
02	2	Stim	Stim	2	67	815.186	0	1	65	35	35	65	65	35	1.193	r	0	1	0	0	817.515	817.515	819.102	0	1	0	0	1995	820.304
02	2	Stim	Stim	2	68	826.024	1	1	86	14	86	14	86	14	1.110	l	0	1	1	1	828.280	828.280	833.531	1	1	1	86	2081	834.740
02	2	Stim	Stim	2	69	839.456	0	0	12	88	88	12	88	12	2.372	r	0	1	0	1	842.980	842.980	844.423	0	0	0	0	2081	845.625
02	2	Stim	Stim	2	70	848.405	1	0	95	5	95	5	5	95	1.424	l	0	1	1	0	850.968	850.969	856.505	1	0	1	95	2176	857.708
02	2	Stim	Stim	2	71	860.057	0	0	21	79	79	21	79	21	1.055	r	0	1	0	1	862.267	862.268	863.269	1	1	1	79	2255	864.471
02	2	Stim	Stim	2	72	869.878	0	0	88	12	12	88	12	88	1.483	r	0	1	0	1	872.519	872.519	879.381	0	0	0	0	2255	880.587
02	2	Stim	Stim	2	73	884.612	1	0	42	58	42	58	58	42	1.319	l	0	1	1	0	887.076	887.077	888.230	0	1	0	0	2255	889.430
02	2	Stim	Stim	2	74	892.474	1	0	28	72	28	72	72	28	1.133	r	0	0	0	1	894.768	894.768	897.384	0	1	1	72	2327	898.592
02	2	Stim	Stim	2	75	903.739	1	1	81	19	81	19	81	19	1.486	r	0	0	0	0	906.371	906.372	911.182	0	0	1	19	2346	912.389
02	2	Stim	Stim	2	76	916.829	0	0	33	67	67	33	67	33	1.420	l	0	0	1	0	919.391	919.391	924.789	1	1	0	0	2346	925.994
02	2	Stim	Stim	2	77	932.521	1	0	38	62	38	62	62	38	1.030	r	0	0	0	1	934.812	934.812	938.009	0	1	1	62	2408	939.214
02	2	Stim	Stim	2	78	940.650	0	1	60	40	40	60	60	40	1.660	l	0	0	1	1	943.468	943.469	949.744	1	0	0	0	2408	950.952
02	2	Stim	Stim	2	79	957.192	1	0	45	55	45	55	55	45	0.931	r	0	0	0	1	959.279	959.280	964.231	0	1	1	55	2463	965.440
02	2	Stim	Stim	2	80	972.417	1	0	14	86	14	86	86	14	2.296	r	0	0	0	1	975.885	975.885	979.813	1	0	0	0	2463	981.021
02	2	Stim	Stim	2	81	984.277	0	0	47	53	53	47	53	47	0.882	r	0	1	0	1	986.345	986.345	988.227	1	1	1	53	2516	989.435
02	2	Stim	Stim	2	82	991.452	1	1	84	16	84	16	84	16	2.016	l	0	1	1	1	994.643	994.643	997.697	0	0	0	0	2516	998.902
02	2	Stim	Stim	2	83	1001.695	1	1	21	79	21	79	21	79	0.992	l	0	1	1	1	1003.862	1003.863	1009.551	1	1	1	21	2537	1010.752
02	2	Stim	Stim	2	84	1016.102	1	0	98	2	98	2	2	98	1.276	l	0	1	1	0	1018.537	1018.537	1023.202	0	1	0	0	2537	1024.404
02	2	Stim	Stim	2	85	1028.108	1	1	33	67	33	67	33	67	0.913	r	0	0	0	0	1030.181	1030.182	1032.213	0	0	1	67	2604	1033.422


